league_id,season,draft_id,team_count,draft_rounds,qb_start_slots,superflex_slots,te_start_slots,scoring_type,keeper_pick_count,complete_pick_board,reception_points,passing_td_points,te_premium,primary_sample,exclusion_reason
579785014795870208,2020,583052996749856768,12,4,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
583178672085700608,2020,583178674245779456,12,25,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,non_redraft_or_idp
575409112083968000,2020,583732559423246336,12,5,1,1,1,dynasty,0,True,0.5,4.0,1.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
583977546601762816,2020,583977553732087808,12,13,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
584189446941880320,2020,584189449018052608,12,31,1,1,1,dynasty,0,True,1.0,4.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
579733974193053696,2020,584221913962819584,12,4,1,1,1,dynasty,0,True,1.0,4.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
584565217644548096,2020,584565224800030720,12,26,1,1,1,dynasty,0,True,1.0,5.0,0.0,False,not_1qb;non_redraft_or_idp
580450269205139456,2020,584614640558854144,12,4,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
584912298829721600,2020,584912302013198336,12,26,1,1,1,dynasty,0,True,0.5,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
584944571759235072,2020,584944573281775616,12,29,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
580270640955699200,2020,585606479696924672,12,6,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
582162507980906496,2020,585719511701819392,12,5,1,2,1,dynasty,0,True,1.0,6.0,2.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
584040587519373312,2020,585815684349468672,12,4,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
585928537886728192,2020,585928539346341888,12,23,1,1,1,dynasty,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
586657653053239296,2020,586657654596739072,12,24,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
587123205651607552,2020,587123206448517120,12,40,1,1,1,dynasty,0,False,1.0,6.0,0.0,False,incomplete_board;not_1qb;non_redraft_or_idp
587502062275694592,2020,587502562790379520,12,25,1,1,1,dynasty,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
585582885243752448,2020,587862523458396160,12,6,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
588120162956259328,2020,588120164977913856,12,23,1,1,1,dynasty,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
588224921126084608,2020,588224922975772672,12,26,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
588242359209209856,2020,588242360765288448,12,24,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
585466419349594112,2020,588799654330671104,12,5,1,2,2,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
587107153429434368,2020,589252653096140800,12,5,1,1,1,dynasty,0,True,1.0,4.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
589805762822320128,2020,589805762822320129,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
590044634533634048,2020,590044636026806272,12,18,1,1,1,2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
590447920428396544,2020,590447922278084608,12,28,1,1,1,dynasty,0,True,0.5,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
590578084101525504,2020,590578085917659136,12,20,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
590712517349646336,2020,590712519488741376,12,47,1,1,1,dynasty,0,True,1.0,6.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
591330856841293824,2020,591330858292514816,12,18,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
591352242913714176,2020,591352244616597504,12,20,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
591404871190634496,2020,591404873057095680,12,28,1,1,1,dynasty,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
587817337051193344,2020,591807586311917568,12,4,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
592057659276972032,2020,592057660619145216,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
585896080483323904,2020,592327883423272960,12,4,1,1,1,dynasty,0,True,0.5,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
592331947338944512,2020,592331962950139904,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
592370698861731840,2020,592370713030082560,12,17,0,0,0,std,0,True,0.0,0.0,0.0,False,not_1qb;no_required_te
592515386214240256,2020,592515413875679232,12,28,1,1,1,dynasty,0,True,0.5,3.0,2.0,False,not_1qb;non_redraft_or_idp;te_premium
592948419421585408,2020,592948427017474048,12,29,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
592959876754362368,2020,592959886803918848,12,19,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
593287565222666240,2020,593287567772807168,12,29,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
569750143644794880,2020,594002024517918720,12,22,1,0,1,dynasty,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
594263336267341824,2020,594263338037329920,12,32,1,1,1,dynasty,0,False,1.0,4.0,0.0,False,incomplete_board;not_1qb;non_redraft_or_idp
586652515634814976,2020,594296564638334976,12,6,1,1,2,dynasty,0,True,2.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
594305554801827840,2020,594305556806713344,12,29,1,1,1,dynasty,0,True,0.5,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
522988997741428736,2020,594601546939949056,12,5,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,short_draft;non_redraft_or_idp
595023586272534528,2020,595023586272534529,12,16,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
595075755029880832,2020,595075756158144512,12,14,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
595297227044339712,2020,595297228814344192,12,30,1,1,1,dynasty,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
595763586387730432,2020,595763588333895680,12,22,1,1,1,dynasty,0,True,1.0,6.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
595794524282875904,2020,595794526493278208,12,16,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
596281093993320448,2020,596281093993320449,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
596758792922783744,2020,596758796081086464,12,48,1,1,1,dynasty,0,True,0.5,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
592076784963469312,2020,596812582585688064,12,4,1,1,1,dynasty,0,True,1.0,4.0,1.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
596826093114150912,2020,596826094955446272,12,17,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
596901323610312704,2020,596901334536474624,12,36,1,1,1,dynasty,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
593699621667131392,2020,596915579017809920,12,5,1,1,1,dynasty,0,True,1.0,6.0,1.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
597217187366756352,2020,597217188654403584,12,48,1,1,1,dynasty,0,True,0.5,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
565788113287426048,2020,597465239050567680,12,17,1,1,1,2qb,0,True,0.0,6.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
597525213835476992,2020,597525217497112576,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
596725177224577024,2020,597597401846448128,12,26,1,0,1,dynasty,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
595811902001577984,2020,597635471245365248,12,5,2,0,2,dynasty,0,True,1.0,6.0,0.6899999976158142,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
589167239693905920,2020,597943533600571392,12,5,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
598004124058972160,2020,598004126479085568,12,29,1,1,1,dynasty,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
598359822273941504,2020,598359823788085248,12,25,1,1,1,dynasty,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
598684355056947200,2020,598684356713705472,12,30,1,1,1,dynasty,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
598802324525215744,2020,598802327608033280,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
596885260931747840,2020,599034071858855936,12,5,2,0,2,dynasty,0,True,1.0,6.0,0.6899999976158142,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
596137814727389184,2020,599131542337413120,12,10,1,1,1,dynasty,0,True,0.5,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
599302354566705152,2020,599302357192335360,12,15,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
599666476999311360,2020,599666478446333952,12,24,1,0,1,dynasty,0,True,0.5,6.0,0.0,False,non_redraft_or_idp
599986161582137344,2020,599986161582137345,12,15,2,0,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
600084921800777728,2020,600084922929053696,12,16,1,1,1,2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
600108376046772224,2020,600108379561582592,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
600488307972956160,2020,600488309461942272,12,30,1,1,1,dynasty,0,True,0.5,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
597495859042631680,2020,600558518705123328,12,6,2,0,2,dynasty,0,True,1.0,6.0,1.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
600687395314135040,2020,600687397302226944,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
598744173813768192,2020,601146694964408320,12,4,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,short_draft;non_redraft_or_idp
601148014215626752,2020,601148015289360384,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
600043588474171392,2020,601280862817951744,12,5,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
601409215038291968,2020,601409220918706176,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
601534671653761024,2020,601534672974970880,12,24,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
601568940501549056,2020,601568941835345920,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
601587896360693760,2020,601587898126503936,12,29,1,0,2,dynasty,0,True,1.0,6.0,0.0,False,non_redraft_or_idp
601610874351845376,2020,601610875782103040,12,9,1,1,1,2qb,0,True,0.5,6.0,1.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
601672116248576000,2020,601672117410398208,12,15,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
601871089869578240,2020,601871093262786560,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
601881523091726336,2020,601881523943170048,12,17,1,1,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
601935262410412032,2020,601935264604028928,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
602025782201618432,2020,602025785183768576,12,31,1,1,1,dynasty,0,True,1.0,5.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
602175446477508608,2020,602175447689662464,12,31,1,1,1,dynasty,0,True,1.0,6.0,0.75,False,not_1qb;non_redraft_or_idp;te_premium
602242926281547776,2020,602242928013803520,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
602245103456686080,2020,602249822556188672,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
602299213753163776,2020,602299215422480384,12,16,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
602551081377009664,2020,602551084044578816,12,30,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
602932064756490240,2020,602932066815905792,12,17,1,1,1,2qb,0,True,1.0,6.0,0.25,False,not_1qb;non_redraft_or_idp;te_premium
602955357685366784,2020,602955358624890880,12,16,1,1,1,2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
600879344906203136,2020,603379077386145792,12,4,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,short_draft;non_redraft_or_idp
603403120671801344,2020,603403121363857408,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
603406272934514688,2020,603406274947784704,12,23,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
603418656382189568,2020,603418656382189569,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
603436159065993216,2020,603436160890507264,12,14,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
603603622885908480,2020,603603624886591488,12,20,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
603638317560430592,2020,603638319452065792,12,17,1,1,1,2qb,0,True,0.5,6.0,0.0,False,not_1qb;non_redraft_or_idp
603647933862174720,2020,603647934738796544,12,15,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
603709486435201024,2020,603709490646290432,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
578595805447884800,2020,603778121656774656,12,14,1,0,1,half_ppr,7,True,0.5,4.0,0.0,False,keeper_picks
603800914691698688,2020,603800917459927040,12,16,1,1,1,2qb,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
603964293653790720,2020,603964293871894528,12,16,1,1,1,2qb,0,False,1.0,6.0,0.5,False,incomplete_board;not_1qb;non_redraft_or_idp;te_premium
604010836670873600,2020,604010837975293952,12,30,1,1,1,dynasty,0,True,0.5,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
604061015247745024,2020,604061016581545984,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
604140040750178304,2020,604140043631656960,12,30,1,1,1,dynasty,0,True,1.0,6.0,1.5,False,not_1qb;non_redraft_or_idp;te_premium
604146418143252480,2020,604146422266265600,12,24,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
604201801536839680,2020,604201807765381120,12,15,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
604092253199212544,2020,604207461745889280,12,3,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,short_draft;non_redraft_or_idp
562852472320483328,2020,604830650368876544,12,5,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
605098650405773312,2020,605098652146409472,12,30,1,1,0,dynasty,0,True,1.0,6.0,0.75,False,not_1qb;no_required_te;non_redraft_or_idp;te_premium
605136855016468480,2020,605136858803920896,12,24,1,1,1,dynasty,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
605488999531880448,2020,605489000634994688,12,13,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
605600265097273344,2020,605600268763103233,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
577122454833500160,2020,605737785407647744,12,14,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
605901711483154432,2020,605920060011257856,12,18,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,non_redraft_or_idp
606003119591067648,2020,606003122766151680,12,20,1,0,2,ppr,0,True,1.0,6.0,0.0,True,eligible
601333157144346624,2020,606246705301635072,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
606384513441927168,2020,606384515790741504,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
581857597309620224,2020,606431141251051520,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
606518103727206400,2020,606518107732795392,12,17,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
606567457439694848,2020,606567459616534528,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
605240791887065088,2020,606743813649674240,12,5,2,0,2,dynasty,0,True,1.0,6.0,0.6899999976158142,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
606819018896138240,2020,606819021739859968,12,27,1,1,1,dynasty,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
606882322985320448,2020,606882326974107648,12,13,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
606902001359462400,2020,606902002491940864,12,12,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
606961165414756352,2020,606961167167971328,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
607657702029602816,2020,607657703883481088,12,14,1,1,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
607696914334433280,2020,607696918734254080,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
607707887657107456,2020,607707887657107457,12,15,1,0,1,ppr,0,True,1.5,4.0,0.0,True,eligible
607806343528669184,2020,607808895599079424,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
608037679535288320,2020,608037680600653824,12,16,1,0,1,ppr,0,False,1.0,4.0,0.0,False,incomplete_board
608067801260818432,2020,608067802208759808,12,25,1,1,2,dynasty,0,True,0.5,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
605196091960422400,2020,608171591599185920,12,14,1,1,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
592230709846925312,2020,608194836197105664,12,3,1,0,1,dynasty,0,True,1.0,4.0,0.0,False,short_draft;non_redraft_or_idp
608409082839248896,2020,608409084290473984,12,17,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
608414033841852416,2020,608414035083345920,12,18,1,1,1,2qb,0,True,1.0,6.0,0.0,False,not_1qb;non_redraft_or_idp
608463632564580352,2020,608463634707857408,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
608499761330352128,2020,608499762546675712,12,16,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
608217234988425216,2020,608514877761331200,12,16,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
608737366277959680,2020,608737368001802240,12,18,1,0,1,dynasty,0,True,0.5,4.0,0.0,False,non_redraft_or_idp
608756259134476288,2020,608756259134476289,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608756259876868096,2020,608756259876868097,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608756266461925376,2020,608756266461925377,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608756267778936832,2020,608756267778936833,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608756269867700224,2020,608756269867700225,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608756278738653184,2020,608756278738653185,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608757842798796800,2020,608757843759276032,12,17,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
608801562554368001,2020,608801562554368002,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608801572712972288,2020,608801572712972289,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608809041610735616,2020,608809044592881664,12,25,1,1,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
608846852963540992,2020,608846852963540993,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608846856377704448,2020,608846856377704449,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608846857157844992,2020,608846857157844993,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
608846865215102977,2020,608846865215102978,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609179111218315264,2020,609179111218315265,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609179121502748673,2020,609179121502748674,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609179122417106944,2020,609179122417106945,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609179123251773440,2020,609179123251773441,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609224353145524224,2020,609224353145524225,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609224354156351488,2020,609224354156351489,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609224354273792000,2020,609224354273792001,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609224360233897984,2020,609224360233897985,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609224371063590912,2020,609224371063590913,12,16,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
609509709724069888,2020,609509711166926848,12,16,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
609596948227362816,2020,609596951310180352,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
609895798934679552,2020,609895804114665472,12,15,1,0,1,ppr,0,True,1.0,6.0,0.75,False,te_premium
610146282564042752,2020,610146284455677952,12,23,1,0,1,dynasty,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
620522464681750528,2020,620522465981964288,12,15,1,0,1,ppr,0,True,1.0,6.0,0.5,False,te_premium
617522318050152448,2020,624400360135532544,12,25,1,0,1,dynasty,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
626911897823850496,2020,626911900445253632,12,15,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
623762292324020224,2020,627704839928967168,12,34,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
627988822436704256,2020,627988827142684672,12,25,1,1,1,dynasty,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
632078141220810752,2020,632084610011979776,12,21,1,1,1,dynasty,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
633481293195194368,2020,633481294222823424,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
635340078226550784,2020,635340079036022784,12,15,1,0,1,dynasty,0,True,1.0,6.0,0.0,False,non_redraft_or_idp
637016665166532608,2020,637017762010583040,12,32,1,1,1,dynasty,0,True,1.0,6.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
637854324948660224,2020,637854326668382208,12,18,2,0,1,dynasty,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
640807888100634624,2021,640807891107946496,12,39,1,1,1,idp,0,False,0.5,4.0,1.0,False,incomplete_board;not_1qb;non_redraft_or_idp;te_premium
646138754209341440,2021,646138756038078464,12,32,1,1,1,dynasty_2qb,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
647130750684057600,2021,647130751812354048,12,25,1,0,1,dynasty_ppr,0,True,1.0,4.0,0.0,False,non_redraft_or_idp
649717225321775104,2021,649717226215157760,12,27,1,1,1,dynasty_2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
649940347820011520,2021,649940347820011521,12,16,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
649988826156064768,2021,649988826156064769,12,15,1,0,1,half_ppr,0,True,0.5,6.0,0.0,True,eligible
649992623729270784,2021,649992623729270785,12,16,1,1,1,2qb,0,False,1.0,6.0,0.5,False,incomplete_board;not_1qb;non_redraft_or_idp;te_premium
650005573953212416,2021,650005573953212417,12,16,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
650026098263945216,2021,650026098263945217,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
650028412039180288,2021,650028412043374592,12,28,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
650029673354473472,2021,650029673354473473,12,17,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
650032008713592832,2021,650032008713592833,12,14,1,0,1,ppr,23,True,1.0,6.0,0.0,False,keeper_picks
650040385384583168,2021,650040385384583169,12,20,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
650046178032984064,2021,650046178032984065,12,18,1,1,1,2qb,0,True,1.0,5.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
650087186552676352,2021,650087186552676353,12,15,1,0,1,half_ppr,4,True,0.5,4.0,0.0,False,keeper_picks
650164175175266304,2021,650164178006409216,12,30,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
650201545836707840,2021,650201545836707841,12,15,1,0,1,ppr,0,True,1.0,6.0,0.0,True,eligible
650235130115366912,2021,650235130115366913,12,4,1,1,1,dynasty_2qb,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
650370909256908800,2021,650370909256908801,12,21,1,1,1,2qb,0,True,1.0,4.0,0.0,False,not_1qb;non_redraft_or_idp
650440359993761792,2021,650440359993761793,12,17,1,1,1,2qb,0,True,0.5,4.0,0.0,False,not_1qb;non_redraft_or_idp
650944117353840640,2021,650944117353840641,12,15,1,0,1,half_ppr,0,True,0.5,4.0,0.0,True,eligible
650954897105203200,2021,650954897105203201,12,18,1,0,1,ppr,28,True,1.0,4.0,0.0,False,keeper_picks
651169207630786560,2021,651169207630786561,12,3,2,0,1,dynasty_2qb,0,True,1.0,4.0,0.0,False,not_1qb;short_draft;non_redraft_or_idp
649439546429259776,2021,651285927833980928,12,5,1,1,1,dynasty_2qb,0,True,1.0,4.0,1.0,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
648031278804877312,2021,651527974902067200,12,5,2,0,2,dynasty_2qb,0,True,1.0,6.0,0.6899999976158142,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
651700642603163648,2021,651700645170069504,12,25,1,1,1,dynasty_2qb,0,True,1.0,4.0,0.5,False,not_1qb;non_redraft_or_idp;te_premium
651844905030733824,2021,651844905030733825,12,17,1,0,1,ppr,0,True,1.0,4.0,0.0,True,eligible
652077802585169920,2021,652077802585169921,12,16,1,0,1,half_ppr,31,True,0.5,4.0,0.0,False,keeper_picks
652564821438451712,2021,652567645308145664,12,46,1,1,1,idp,0,True,1.0,6.0,1.0,False,not_1qb;non_redraft_or_idp;te_premium
652585282964647936,2021,652585282964647937,12,5,1,1,1,dynasty_2qb,0,True,1.0,6.0,0.5,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
651215330361839616,2021,652768106837532672,12,5,2,0,2,dynasty_2qb,0,True,1.0,6.0,0.6899999976158142,False,not_1qb;short_draft;non_redraft_or_idp;te_premium
